call_id,customer_id,agent_id,call_start_datetime,agent_assigned_datetime,call_end_datetime,agent_assign_delay,agent_time_taken
2756988837,4378075835,686999,08-09-2024 17:22,08-09-2024 17:33,08-09-2024 17:35,11:00,02:00
9169098577,7946767939,965878,08-09-2024 17:24,08-09-2024 17:33,08-09-2024 17:36,09:00,03:00
2943256676,8192341097,171021,08-09-2024 17:29,08-09-2024 17:33,08-09-2024 17:46,04:00,13:00
2215553132,2425441598,126555,08-09-2024 17:22,08-09-2024 17:33,08-09-2024 17:36,11:00,03:00
3200088437,2975743102,757349,08-09-2024 17:27,08-09-2024 17:34,08-09-2024 17:53,07:00,19:00
8747552855,4948921787,347606,08-09-2024 17:32,08-09-2024 17:35,08-09-2024 17:53,03:00,18:00
8879956120,3086848085,537208,08-09-2024 17:25,08-09-2024 17:35,08-09-2024 18:36,10:00,01:00
2547279266,1655688678,542034,08-09-2024 17:33,08-09-2024 17:36,08-09-2024 17:49,03:00,13:00
3508480669,5894081276,686999,08-09-2024 17:27,08-09-2024 17:39,08-09-2024 17:40,12:00,01:00
431103686,234217612,149315,08-09-2024 17:31,08-09-2024 17:40,08-09-2024 17:43,09:00,03:00
4552407887,112820429,965878,08-09-2024 17:30,08-09-2024 17:40,08-09-2024 17:44,10:00,04:00
6250299398,8806397397,126555,08-09-2024 17:32,08-09-2024 17:40,08-09-2024 17:43,08:00,03:00
6526364871,4644446263,901589,08-09-2024 17:37,08-09-2024 17:41,08-09-2024 17:49,04:00,08:00
9658780297,1365475236,233571,08-09-2024 17:36,08-09-2024 17:41,08-09-2024 17:50,05:00,09:00
5587210330,7660497926,181820,08-09-2024 17:31,08-09-2024 17:41,08-09-2024 17:46,10:00,05:00
2136071463,8986115752,852493,08-09-2024 17:36,08-09-2024 17:41,08-09-2024 17:44,05:00,03:00
5847607482,878357125,633922,08-09-2024 17:34,08-09-2024 17:41,08-09-2024 18:02,07:00,21:00
5807343430,214050139,719115,08-09-2024 17:28,08-09-2024 17:42,08-09-2024 17:58,14:00,16:00
9363676327,7107895816,149315,08-09-2024 17:41,08-09-2024 17:44,08-09-2024 17:51,03:00,07:00
7195275141,3578227379,126555,08-09-2024 17:36,08-09-2024 17:44,08-09-2024 18:36,08:00,52:00
8467077178,8815510420,965878,08-09-2024 17:37,08-09-2024 17:45,08-09-2024 17:50,08:00,05:00
7107514179,7594537014,852493,08-09-2024 17:36,08-09-2024 17:46,08-09-2024 17:53,10:00,07:00
8772455174,5185211357,171021,08-09-2024 17:43,08-09-2024 17:47,08-09-2024 17:52,04:00,05:00
9737732545,523478410,181820,08-09-2024 17:39,08-09-2024 17:47,08-09-2024 17:54,08:00,07:00
8745739607,7191308516,213093,08-09-2024 17:44,08-09-2024 17:47,08-09-2024 17:51,03:00,04:00
7769544612,7665875156,931734,08-09-2024 17:38,08-09-2024 17:48,08-09-2024 17:51,10:00,03:00
8437895626,6256393667,309976,08-09-2024 17:39,08-09-2024 17:48,08-09-2024 17:56,09:00,08:00
9012331876,2479303197,519294,08-09-2024 17:39,08-09-2024 17:48,08-09-2024 17:50,09:00,02:00
4146585304,6832631920,910145,08-09-2024 17:42,08-09-2024 17:48,08-09-2024 18:12,06:00,24:00
3097616491,3213380078,544771,08-09-2024 17:40,08-09-2024 17:48,08-09-2024 17:53,08:00,05:00
6263125999,8830334978,937806,08-09-2024 17:39,08-09-2024 17:49,08-09-2024 17:54,10:00,05:00
2225179707,9536799465,860774,08-09-2024 17:39,08-09-2024 17:49,08-09-2024 18:11,10:00,22:00
514682430,6373964207,901589,08-09-2024 17:46,08-09-2024 17:50,08-09-2024 18:38,04:00,48:00
7917914922,7009691846,542034,08-09-2024 17:44,08-09-2024 17:50,08-09-2024 17:55,06:00,05:00
5508727033,7157429323,305039,08-09-2024 17:41,08-09-2024 17:50,08-09-2024 18:06,09:00,16:00
2206707143,3956691976,119952,08-09-2024 17:41,08-09-2024 17:50,08-09-2024 17:56,09:00,06:00
7448626604,9619867520,342345,08-09-2024 17:44,08-09-2024 17:50,08-09-2024 17:56,06:00,06:00
7427774836,1954302755,641379,08-09-2024 17:40,08-09-2024 17:50,08-09-2024 17:54,10:00,04:00
8342372188,1901081336,251287,08-09-2024 17:40,08-09-2024 17:51,08-09-2024 17:56,11:00,05:00
351107107,3991685595,965878,08-09-2024 17:45,08-09-2024 17:51,08-09-2024 17:51,06:00,00:00
2151347192,3729007740,594957,08-09-2024 17:45,08-09-2024 17:51,08-09-2024 18:08,06:00,17:00
3787505877,7108095576,149315,08-09-2024 17:42,08-09-2024 17:52,08-09-2024 18:01,10:00,09:00
8390189034,8213967196,931734,08-09-2024 17:47,08-09-2024 17:52,08-09-2024 17:52,05:00,00:00
1560355897,5926436976,931734,08-09-2024 17:49,08-09-2024 17:53,08-09-2024 18:04,04:00,11:00
1307801027,1272554446,757349,08-09-2024 17:44,08-09-2024 17:54,08-09-2024 17:56,10:00,02:00
8427649487,8154298953,347606,08-09-2024 17:49,08-09-2024 17:57,08-09-2024 18:28,08:00,31:00
5271398653,3601638899,757349,08-09-2024 17:51,08-09-2024 17:57,08-09-2024 18:12,06:00,15:00
7213426027,2162942108,251287,08-09-2024 17:50,08-09-2024 17:58,08-09-2024 18:00,08:00,02:00
690903136,4733702266,965878,08-09-2024 17:47,08-09-2024 17:58,08-09-2024 18:13,11:00,15:00
9236355244,405437818,171021,08-09-2024 17:51,08-09-2024 17:58,08-09-2024 18:21,07:00,23:00
6249966745,8635985276,204674,08-09-2024 17:49,08-09-2024 17:59,08-09-2024 18:38,10:00,39:00
1800557839,713495236,542034,08-09-2024 17:51,08-09-2024 17:59,08-09-2024 18:07,08:00,08:00
8748334215,5822216266,233571,08-09-2024 17:55,08-09-2024 18:00,08-09-2024 18:03,05:00,03:00
9132895519,5132231686,149315,08-09-2024 17:58,08-09-2024 18:02,08-09-2024 18:06,04:00,04:00
8889643159,4806107578,251287,08-09-2024 18:00,08-09-2024 18:03,08-09-2024 18:08,03:00,05:00
389550595,8200835326,931734,08-09-2024 17:55,08-09-2024 18:05,08-09-2024 18:05,10:00,00:00
8094093811,5033217300,233571,08-09-2024 17:51,08-09-2024 18:05,08-09-2024 18:10,14:00,05:00
988975329,4850006362,181820,08-09-2024 17:59,08-09-2024 18:05,08-09-2024 18:17,06:00,12:00
1827117418,5730212089,931734,08-09-2024 18:02,08-09-2024 18:06,08-09-2024 18:10,04:00,04:00
6651788748,1411974430,852493,08-09-2024 18:01,08-09-2024 18:07,08-09-2024 18:12,06:00,05:00
5140042218,1842935503,633922,08-09-2024 18:00,08-09-2024 18:07,08-09-2024 18:14,07:00,07:00
9688484299,3524790168,719115,08-09-2024 17:55,08-09-2024 18:07,08-09-2024 18:10,12:00,03:00
341213000,4173540774,149315,08-09-2024 18:03,08-09-2024 18:07,08-09-2024 18:08,04:00,01:00
7348607056,2855795312,542034,08-09-2024 18:04,08-09-2024 18:08,08-09-2024 18:09,04:00,01:00
4766561679,2058997058,309976,08-09-2024 18:03,08-09-2024 18:08,08-09-2024 18:09,05:00,01:00
2458487142,8582451653,250675,08-09-2024 18:01,08-09-2024 18:08,08-09-2024 18:43,07:00,35:00
5935597557,6375429225,213093,08-09-2024 17:57,08-09-2024 18:08,08-09-2024 18:10,11:00,02:00
1160884885,9979125275,594957,08-09-2024 18:04,08-09-2024 18:09,08-09-2024 18:16,05:00,07:00
2125530074,2300548894,519294,08-09-2024 18:04,08-09-2024 18:09,08-09-2024 18:24,05:00,15:00
1166364129,1677390834,309976,08-09-2024 18:01,08-09-2024 18:10,08-09-2024 18:21,09:00,11:00
9498796353,329875858,544771,08-09-2024 18:03,08-09-2024 18:10,08-09-2024 18:15,07:00,05:00
1799520519,9213245459,937806,08-09-2024 18:04,08-09-2024 18:10,08-09-2024 18:30,06:00,20:00
1126828417,7762919868,305039,08-09-2024 18:05,08-09-2024 18:10,08-09-2024 19:49,05:00,39:00
4870303138,7071877274,233571,08-09-2024 18:05,08-09-2024 18:11,08-09-2024 18:29,06:00,18:00
4474986042,9407465550,719115,08-09-2024 18:05,08-09-2024 18:11,08-09-2024 18:15,06:00,04:00
9492562159,1414759430,931734,08-09-2024 18:04,08-09-2024 18:12,08-09-2024 18:13,08:00,01:00
7777167546,1503921439,852493,08-09-2024 18:06,08-09-2024 18:13,08-09-2024 18:22,07:00,09:00
4783587223,3200378214,213093,08-09-2024 18:03,08-09-2024 18:13,08-09-2024 18:21,10:00,08:00
9259988155,5758716741,965878,08-09-2024 18:10,08-09-2024 18:14,08-09-2024 18:21,04:00,07:00
1855317567,4313128047,910145,08-09-2024 18:04,08-09-2024 18:14,08-09-2024 18:26,10:00,12:00
2152426019,3292938334,633922,08-09-2024 18:10,08-09-2024 18:15,08-09-2024 19:24,05:00,09:00
8673717975,229066890,719115,08-09-2024 18:09,08-09-2024 18:16,08-09-2024 18:18,07:00,02:00
4695994968,423709227,544771,08-09-2024 18:11,08-09-2024 18:16,08-09-2024 18:19,05:00,03:00
4167417804,7331180328,860774,08-09-2024 18:11,08-09-2024 18:16,08-09-2024 18:18,05:00,02:00
403151516,9932236386,594957,08-09-2024 18:14,08-09-2024 18:18,08-09-2024 18:23,04:00,05:00
4953575749,486073886,181820,08-09-2024 18:13,08-09-2024 18:18,08-09-2024 18:33,05:00,15:00
83916922,7887233331,719115,08-09-2024 18:09,08-09-2024 18:19,08-09-2024 18:43,10:00,24:00
4391511321,9822081111,860774,08-09-2024 18:14,08-09-2024 18:19,08-09-2024 19:09,05:00,50:00
2701021442,2685106789,544771,08-09-2024 18:11,08-09-2024 18:20,08-09-2024 18:23,09:00,03:00
9482960254,9861961407,119952,08-09-2024 18:10,08-09-2024 18:21,08-09-2024 18:50,11:00,29:00
2399775381,8069928853,342345,08-09-2024 18:17,08-09-2024 18:21,08-09-2024 18:29,04:00,08:00
5294406521,6312965826,171021,08-09-2024 18:13,08-09-2024 18:22,08-09-2024 18:49,09:00,27:00
1619059541,4237344939,852493,08-09-2024 18:13,08-09-2024 18:23,08-09-2024 18:39,10:00,16:00
1093963436,5586967584,594957,08-09-2024 18:15,08-09-2024 18:24,08-09-2024 18:27,09:00,03:00
6955205851,8150126000,309976,08-09-2024 18:14,08-09-2024 18:24,08-09-2024 18:39,10:00,15:00
9334218145,9158431910,213093,08-09-2024 18:19,08-09-2024 18:24,08-09-2024 18:28,05:00,04:00
1038573475,6308414443,544771,08-09-2024 18:18,08-09-2024 18:24,08-09-2024 18:29,06:00,05:00
8111084513,5683706686,519294,08-09-2024 18:15,08-09-2024 18:25,08-09-2024 18:32,10:00,07:00
5869069474,6523765657,641379,08-09-2024 18:17,08-09-2024 18:25,08-09-2024 18:33,08:00,08:00
1654251570,6152381852,357288,08-09-2024 18:20,08-09-2024 18:25,08-09-2024 18:40,05:00,15:00
7009749978,3283585580,910145,08-09-2024 18:21,08-09-2024 18:27,08-09-2024 18:35,06:00,08:00
5972051294,9821568201,594957,08-09-2024 18:16,08-09-2024 18:28,08-09-2024 18:33,12:00,05:00
5104627067,130635393,418145,08-09-2024 18:15,08-09-2024 18:28,08-09-2024 18:39,13:00,11:00
8920728947,316643737,347606,08-09-2024 18:22,08-09-2024 18:29,08-09-2024 18:32,07:00,03:00
2337449167,5558508776,213093,08-09-2024 18:19,08-09-2024 18:29,08-09-2024 19:06,10:00,37:00
3900791417,5545043004,233571,08-09-2024 18:25,08-09-2024 18:30,08-09-2024 18:46,05:00,16:00
8933217889,4927256582,544771,08-09-2024 18:20,08-09-2024 18:30,08-09-2024 18:45,10:00,15:00
6398606962,8355018301,937806,08-09-2024 18:19,08-09-2024 18:31,08-09-2024 19:38,12:00,07:00
6550660295,3789036342,342345,08-09-2024 18:27,08-09-2024 18:31,08-09-2024 19:02,04:00,31:00
1815168805,6110797069,887241,08-09-2024 18:29,08-09-2024 18:32,08-09-2024 19:41,03:00,09:00
2351356689,8238630419,347606,08-09-2024 18:27,08-09-2024 18:33,08-09-2024 18:45,06:00,12:00
3022614817,6545788115,519294,08-09-2024 18:24,08-09-2024 18:33,08-09-2024 18:34,09:00,01:00
4110568800,5021698861,594957,08-09-2024 18:28,08-09-2024 18:35,08-09-2024 18:50,07:00,15:00
9267331496,6466278686,181820,08-09-2024 18:26,08-09-2024 18:35,08-09-2024 18:41,09:00,06:00
7056952973,8190739026,519294,08-09-2024 18:28,08-09-2024 18:35,08-09-2024 18:40,07:00,05:00
8667492818,5735839799,641379,08-09-2024 18:25,08-09-2024 18:35,08-09-2024 19:18,10:00,43:00
2217190537,9249452058,537146,08-09-2024 18:26,08-09-2024 18:35,08-09-2024 18:37,09:00,02:00
6704681429,4766614608,910145,08-09-2024 18:26,08-09-2024 18:36,08-09-2024 18:39,10:00,03:00
5287815490,1538982749,126555,08-09-2024 18:25,08-09-2024 18:37,08-09-2024 18:46,12:00,09:00
5755453889,9760836369,537208,08-09-2024 18:32,08-09-2024 18:37,08-09-2024 19:03,05:00,26:00
7565945879,6100272722,731717,08-09-2024 18:28,08-09-2024 18:37,08-09-2024 18:40,09:00,03:00
77642466,7436775488,537146,08-09-2024 18:33,08-09-2024 18:38,08-09-2024 18:46,05:00,08:00
6957112870,7737151588,388661,08-09-2024 18:28,08-09-2024 18:38,08-09-2024 18:39,10:00,01:00
7009429849,6649939774,204674,08-09-2024 18:36,08-09-2024 18:39,08-09-2024 18:44,03:00,05:00
7639374276,8267596214,901589,08-09-2024 18:34,08-09-2024 18:39,08-09-2024 18:39,05:00,00:00
4773116202,7716145709,901589,08-09-2024 18:34,08-09-2024 18:41,08-09-2024 18:50,07:00,09:00
8789401310,6448092864,181820,08-09-2024 18:37,08-09-2024 18:42,08-09-2024 18:52,05:00,10:00
7676953593,9085446946,852493,08-09-2024 18:36,08-09-2024 18:44,08-09-2024 18:50,08:00,06:00
3250382174,9924642845,204674,08-09-2024 18:37,08-09-2024 18:45,08-09-2024 18:54,08:00,09:00
8027709280,8877110754,719115,08-09-2024 18:38,08-09-2024 18:45,08-09-2024 18:47,07:00,02:00
7381893098,400557691,347606,08-09-2024 18:35,08-09-2024 18:46,08-09-2024 18:56,11:00,10:00
7723520531,8993976749,126555,08-09-2024 18:36,08-09-2024 18:47,08-09-2024 18:52,11:00,05:00
5861204688,8679568289,233571,08-09-2024 18:38,08-09-2024 18:47,08-09-2024 18:50,09:00,03:00
5014256604,9114038246,309976,08-09-2024 18:40,08-09-2024 18:47,08-09-2024 18:53,07:00,06:00
151892120,9056612356,719115,08-09-2024 18:37,08-09-2024 18:48,08-09-2024 18:50,11:00,02:00
8668156980,9459060022,250675,08-09-2024 18:42,08-09-2024 18:48,08-09-2024 19:01,06:00,13:00
391401825,8105570625,519294,08-09-2024 18:42,08-09-2024 18:49,08-09-2024 19:01,07:00,12:00
540803860,5753913367,910145,08-09-2024 18:40,08-09-2024 18:49,08-09-2024 20:21,09:00,32:00
4343304599,9908501206,594957,08-09-2024 18:41,08-09-2024 18:51,08-09-2024 18:57,10:00,06:00
5487773955,4214192481,171021,08-09-2024 18:47,08-09-2024 18:51,08-09-2024 18:53,04:00,02:00
2480836645,6336319258,901589,08-09-2024 18:44,08-09-2024 18:52,08-09-2024 18:59,08:00,07:00
836362665,5944471877,233571,08-09-2024 18:42,08-09-2024 18:52,08-09-2024 18:56,10:00,04:00
9999083185,7354804967,181820,08-09-2024 18:44,08-09-2024 18:53,08-09-2024 19:21,09:00,28:00
3153470504,6780636885,126555,08-09-2024 18:44,08-09-2024 18:53,08-09-2024 19:10,09:00,17:00
9782628064,3796924544,852493,08-09-2024 18:44,08-09-2024 18:53,08-09-2024 19:08,09:00,15:00
3816688545,7904299205,171021,08-09-2024 18:43,08-09-2024 18:54,08-09-2024 19:00,11:00,06:00
27789525,5897002523,719115,08-09-2024 18:44,08-09-2024 18:54,08-09-2024 19:01,10:00,07:00
8721651446,4451873978,309976,08-09-2024 18:43,08-09-2024 18:54,08-09-2024 19:06,11:00,12:00
5602295201,5467637669,544771,08-09-2024 18:43,08-09-2024 18:54,08-09-2024 18:59,11:00,05:00
6724035687,8153674329,204674,08-09-2024 18:50,08-09-2024 18:55,08-09-2024 18:59,05:00,04:00
5736782172,7148385837,119952,08-09-2024 18:51,08-09-2024 18:55,08-09-2024 19:22,04:00,27:00
8648423523,3092340988,357288,08-09-2024 18:46,08-09-2024 18:56,08-09-2024 18:57,10:00,01:00
2436410744,1635166110,418145,08-09-2024 18:48,08-09-2024 18:56,08-09-2024 18:59,08:00,03:00
1998707155,8551008707,347606,08-09-2024 18:52,08-09-2024 18:57,08-09-2024 19:01,05:00,04:00
7405177826,7992123176,233571,08-09-2024 18:53,08-09-2024 18:57,08-09-2024 19:22,04:00,25:00
6344179741,6997478811,594957,08-09-2024 18:48,08-09-2024 18:58,08-09-2024 19:02,10:00,04:00
4412010275,5776263793,357288,08-09-2024 18:53,08-09-2024 18:58,08-09-2024 19:09,05:00,11:00
5953255223,650527398,594957,08-09-2024 18:59,08-09-2024 19:09,08-09-2024 19:15,10:00,06:00
2283802539,5027068816,852493,08-09-2024 19:01,08-09-2024 19:10,08-09-2024 19:22,09:00,12:00
2738419136,798858962,719115,08-09-2024 19:04,08-09-2024 19:13,08-09-2024 19:27,09:00,14:00
3012855214,5486062142,309976,08-09-2024 19:04,08-09-2024 19:15,08-09-2024 19:20,11:00,05:00
9723374467,9864575618,250675,08-09-2024 19:09,08-09-2024 19:18,08-09-2024 19:24,09:00,06:00
3801378032,8887793087,213093,08-09-2024 19:11,08-09-2024 19:19,08-09-2024 19:21,08:00,02:00
939599056,3807747050,181820,08-09-2024 19:18,08-09-2024 19:27,08-09-2024 19:29,09:00,02:00
1305918189,8151463676,719115,08-09-2024 19:19,08-09-2024 19:28,08-09-2024 19:48,09:00,20:00
616685625,8786880733,852493,08-09-2024 19:18,08-09-2024 19:29,08-09-2024 19:36,11:00,07:00
5952292697,8896040821,181820,08-09-2024 19:22,08-09-2024 19:30,08-09-2024 19:36,08:00,06:00
7936309839,5455204126,633922,08-09-2024 19:26,08-09-2024 19:30,08-09-2024 19:34,04:00,04:00
5364059938,2095791994,309976,08-09-2024 19:27,08-09-2024 19:31,08-09-2024 19:40,04:00,09:00
3745266490,2467665156,250675,08-09-2024 19:28,08-09-2024 19:33,08-09-2024 19:43,05:00,10:00
348245006,3859176849,213093,08-09-2024 19:30,08-09-2024 19:33,08-09-2024 19:44,03:00,11:00
2422851552,762814132,519294,08-09-2024 19:28,08-09-2024 19:34,08-09-2024 19:39,06:00,05:00
753808692,4760148379,633922,08-09-2024 19:31,08-09-2024 19:35,08-09-2024 19:45,04:00,10:00
7577581915,3608385472,544771,08-09-2024 19:31,08-09-2024 19:36,08-09-2024 19:57,05:00,21:00
9631912283,5715944483,860774,08-09-2024 19:32,08-09-2024 19:38,08-09-2024 20:23,06:00,45:00
8864686294,2001062002,519294,08-09-2024 19:34,08-09-2024 19:41,08-09-2024 20:28,07:00,47:00
2285981871,2876863668,309976,08-09-2024 19:38,08-09-2024 19:43,08-09-2024 20:01,05:00,18:00
4857663397,6461103637,250675,08-09-2024 19:36,08-09-2024 19:44,08-09-2024 19:49,08:00,05:00
2374128619,5464812834,213093,08-09-2024 19:39,08-09-2024 19:46,08-09-2024 20:33,07:00,47:00
5280812256,898525879,937806,08-09-2024 19:39,08-09-2024 19:46,08-09-2024 19:57,07:00,11:00
7448575209,1055386381,305039,08-09-2024 19:46,08-09-2024 19:52,08-09-2024 20:12,06:00,20:00
2919367203,6941538223,250675,08-09-2024 19:52,08-09-2024 19:57,08-09-2024 20:07,05:00,10:00
8923464412,8188667657,544771,08-09-2024 19:51,08-09-2024 19:58,08-09-2024 20:13,07:00,15:00
7629739353,1726506041,937806,08-09-2024 19:55,08-09-2024 20:02,08-09-2024 20:10,07:00,08:00
3325567162,3122478382,119952,08-09-2024 19:56,08-09-2024 20:04,08-09-2024 20:16,08:00,12:00
911471429,3358739964,342345,08-09-2024 20:01,08-09-2024 20:09,08-09-2024 20:31,08:00,22:00
3286118850,1782618196,544771,08-09-2024 20:02,08-09-2024 20:15,08-09-2024 20:26,13:00,11:00
8518468704,2258880700,937806,08-09-2024 20:09,08-09-2024 20:16,08-09-2024 20:32,07:00,16:00
588006105,2934202236,305039,08-09-2024 20:12,08-09-2024 20:18,08-09-2024 20:25,06:00,07:00
5389355296,6186222796,119952,08-09-2024 20:15,08-09-2024 20:19,08-09-2024 20:23,04:00,04:00
2858040942,542583203,910145,08-09-2024 20:19,08-09-2024 20:25,08-09-2024 20:39,06:00,14:00
3017013183,9313971740,519294,08-09-2024 20:29,08-09-2024 20:33,08-09-2024 20:41,04:00,08:00
2797319274,107321736,213093,08-09-2024 20:29,08-09-2024 20:34,08-09-2024 20:34,05:00,00:00
3444108879,9480829536,213093,08-09-2024 20:32,08-09-2024 20:35,08-09-2024 20:48,03:00,13:00
7845625286,4581845753,544771,08-09-2024 20:24,08-09-2024 20:39,08-09-2024 20:47,15:00,08:00
4824435072,9935641643,519294,08-09-2024 20:33,08-09-2024 20:44,08-09-2024 20:45,11:00,01:00
9339625679,3626935701,213093,08-09-2024 20:39,08-09-2024 20:49,08-09-2024 21:04,10:00,15:00
4867296972,6540026202,519294,08-09-2024 20:49,08-09-2024 20:53,08-09-2024 21:08,04:00,15:00
5892553471,1694214373,910145,08-09-2024 20:46,08-09-2024 20:55,08-09-2024 20:58,09:00,03:00
8485678458,6408178563,544771,08-09-2024 20:54,08-09-2024 20:58,08-09-2024 21:04,04:00,06:00
3680619090,7255690040,910145,08-09-2024 20:54,08-09-2024 20:59,08-09-2024 21:11,05:00,12:00
5999672453,9430313917,937806,08-09-2024 20:52,08-09-2024 21:01,08-09-2024 21:06,09:00,05:00
1729139453,2609301643,519294,08-09-2024 21:00,08-09-2024 21:09,08-09-2024 21:31,09:00,22:00
1793110378,4428989503,544771,08-09-2024 21:01,08-09-2024 21:11,08-09-2024 21:22,10:00,11:00
3349539507,3168302638,910145,08-09-2024 21:06,08-09-2024 21:13,08-09-2024 21:44,07:00,31:00
6189805406,2032302864,937806,08-09-2024 21:07,08-09-2024 21:16,08-09-2024 21:21,09:00,05:00
9986984343,8589158050,860774,08-09-2024 21:13,08-09-2024 21:18,08-09-2024 21:20,05:00,02:00
672407781,376437555,544771,08-09-2024 21:12,08-09-2024 21:23,08-09-2024 21:26,11:00,03:00
1393512400,2761796642,544771,08-09-2024 21:23,08-09-2024 21:30,08-09-2024 21:33,07:00,03:00
5635402734,400561798,937806,08-09-2024 21:20,08-09-2024 21:30,08-09-2024 21:36,10:00,06:00
7208162506,2171855989,519294,08-09-2024 21:25,08-09-2024 21:34,08-09-2024 21:35,09:00,01:00
5146314079,4390015470,519294,08-09-2024 21:27,08-09-2024 21:37,08-09-2024 22:23,10:00,46:00
8349192011,1774265061,544771,08-09-2024 21:37,08-09-2024 21:41,08-09-2024 22:12,04:00,31:00
7548438285,6801405064,910145,08-09-2024 21:41,08-09-2024 21:46,08-09-2024 21:50,05:00,04:00
6128754194,9553925654,937806,08-09-2024 21:40,08-09-2024 21:47,08-09-2024 21:58,07:00,11:00
4956060798,5376515046,910145,08-09-2024 21:43,08-09-2024 21:52,08-09-2024 22:13,09:00,21:00
301890419,1980763486,860774,08-09-2024 21:49,08-09-2024 21:54,08-09-2024 22:06,05:00,12:00
8344098724,3211028733,305039,08-09-2024 21:47,08-09-2024 21:55,08-09-2024 22:03,08:00,08:00
8029819194,6747097948,119952,08-09-2024 21:54,08-09-2024 21:58,08-09-2024 22:05,04:00,07:00
4944094582,2097463481,937806,08-09-2024 21:59,08-09-2024 22:03,08-09-2024 22:12,04:00,09:00
9101208673,7266994705,305039,08-09-2024 22:00,08-09-2024 22:04,08-09-2024 22:22,04:00,18:00
1133005212,429012380,860774,08-09-2024 22:03,08-09-2024 22:09,08-09-2024 22:15,06:00,06:00
9209146958,2017758748,544771,08-09-2024 22:07,08-09-2024 22:13,08-09-2024 22:20,06:00,07:00
5377764519,5605354958,910145,08-09-2024 22:11,08-09-2024 22:14,08-09-2024 22:26,03:00,12:00
2081011897,7991844320,937806,08-09-2024 22:09,08-09-2024 22:14,08-09-2024 22:18,05:00,04:00
6463308487,2164643494,119952,08-09-2024 22:08,08-09-2024 22:15,08-09-2024 22:34,07:00,19:00
6114549048,8599757217,860774,08-09-2024 22:08,08-09-2024 22:16,08-09-2024 22:20,08:00,04:00
6031797556,5994808511,357288,08-09-2024 22:16,08-09-2024 22:20,08-09-2024 22:56,04:00,36:00
1231281028,4531717562,544771,08-09-2024 22:15,08-09-2024 22:23,08-09-2024 22:27,08:00,04:00
5545074302,1034142387,519294,08-09-2024 22:23,08-09-2024 22:28,08-09-2024 22:32,05:00,04:00
3602767839,8703405213,910145,08-09-2024 22:20,08-09-2024 22:29,08-09-2024 22:35,09:00,06:00
225609322,6641360182,519294,08-09-2024 22:26,08-09-2024 22:34,08-09-2024 22:39,08:00,05:00
3460159282,9143668655,910145,08-09-2024 22:27,08-09-2024 22:38,08-09-2024 22:40,11:00,02:00
4808023467,7220329517,418145,08-09-2024 22:31,08-09-2024 22:39,08-09-2024 22:50,08:00,11:00
538782348,74527191,519294,08-09-2024 22:37,08-09-2024 22:40,08-09-2024 22:43,03:00,03:00
7126247794,4189763978,544771,08-09-2024 22:33,08-09-2024 22:40,08-09-2024 22:47,07:00,07:00
2657298734,9086251568,305039,08-09-2024 22:36,08-09-2024 22:43,08-09-2024 22:49,07:00,06:00
557729766,6016271613,887241,08-09-2024 22:34,08-09-2024 22:44,08-09-2024 22:53,10:00,09:00
7493532401,5021403325,937806,08-09-2024 22:38,08-09-2024 22:45,08-09-2024 22:48,07:00,03:00
6992021199,7689958056,418145,08-09-2024 22:41,08-09-2024 22:51,08-09-2024 22:57,10:00,06:00
713370883,5737076151,887241,08-09-2024 22:45,08-09-2024 22:56,08-09-2024 23:31,11:00,35:00
3260383080,3547173989,357288,08-09-2024 23:00,08-09-2024 23:05,08-09-2024 23:07,05:00,02:00
1329265027,4728023176,418145,08-09-2024 22:58,08-09-2024 23:07,08-09-2024 23:18,09:00,11:00
6836484365,6118529321,938715,08-09-2024 23:08,08-09-2024 23:20,08-09-2024 23:45,12:00,25:00
6666397125,9392341741,418145,08-09-2024 23:13,08-09-2024 23:23,08-09-2024 23:27,10:00,04:00
4611181351,8658103621,537146,08-09-2024 23:22,08-09-2024 23:27,08-09-2024 23:28,05:00,01:00
5493926802,7608529631,731717,08-09-2024 23:24,08-09-2024 23:28,08-09-2024 23:29,04:00,01:00
864345272,1109718809,388661,08-09-2024 23:18,08-09-2024 23:28,08-09-2024 23:29,10:00,01:00
931335120,7182782838,792482,08-09-2024 23:25,08-09-2024 23:30,08-09-2024 23:40,05:00,10:00
357415448,8731825095,418648,08-09-2024 23:25,08-09-2024 23:31,08-09-2024 23:45,06:00,14:00
9573004355,4547703234,496568,08-09-2024 23:32,08-09-2024 23:37,08-09-2024 23:44,05:00,07:00
5218462180,7721003251,792482,08-09-2024 23:39,08-09-2024 23:44,08-09-2024 23:52,05:00,08:00
3111098897,9648370428,938715,08-09-2024 23:41,08-09-2024 23:46,08-09-2024 23:53,05:00,07:00
3973359581,5667171035,418648,08-09-2024 23:46,08-09-2024 23:50,08-09-2024 23:54,04:00,04:00
9870085273,8159463916,792482,08-09-2024 23:48,08-09-2024 23:53,08-10-2024 00:06,05:00,13:00
891744684,9547684740,938715,08-09-2024 23:46,08-09-2024 23:57,08-10-2024 00:04,11:00,07:00
3381714779,5229060383,418648,08-09-2024 23:50,08-09-2024 23:57,08-10-2024 00:03,07:00,06:00
896773415,4731784032,496568,08-09-2024 23:55,08-09-2024 23:59,08-10-2024 00:14,04:00,15:00
8152368212,8932200849,963118,08-09-2024 23:53,08-10-2024 00:00,08-10-2024 00:19,07:00,19:00
